Date;Time;Waterlevel Feedback 1 [cm];Waterlevel Setpoint [cm];Penstock Pressure [mWC];Active Power [kW];Active Power Setpoint [kW] / Control Mode [-1=OFF/0=WLC/>0=POW];Voltage Grid [KV];Reactive Power Grid [Kvar];U1 Spear Opening [%];U1 Reactive Power Generator [Kvar];U1 Voltage Generator [KV];U1 Active Power Generator [kW];U1 Operation Mode [0=Off/1=Manual/2=Automatic];U1 Unit Status [0=Off/1=On/2=Parallel/3=Inactive/4=Stop/5=Inlet/6=Standby/7=Start/8=Ctrl/9=On Set Point/10=Standby Pow/11=Standby Wlc];U2 Spear Opening [%];U2 Reactive Power Generator [Kvar];U2 Voltage Generator [KV];U2 Active Power Generator [kW];U2 Operation Mode [0=Off/1=Manual/2=Automatic];U2 Unit Status [0=Off/1=On/2=Parallel/3=Inactive/4=Stop/5=Inlet/6=Standby/7=Start/8=Ctrl/9=On Set Point/10=Standby Pow/11=Standby Wlc]
24.12.2024;08:55;435;435;870,4;4717;0;33489;14;83,5;196;6755;4717;2;8;0,1;2;3;0;2;3
24.12.2024;09:00;435;435;870,4;4734;0;33560;15;83,6;196;6770;4734;2;8;0,1;2;3;0;2;3
24.12.2024;09:05;435;435;870,4;4734;0;33566;17;83,6;201;6773;4734;2;8;0,1;2;3;0;2;3
24.12.2024;09:10;435;435;870,4;4734;0;33588;16;83,6;194;6775;4734;2;8;0,1;2;3;0;2;3
24.12.2024;09:15;436;435;870,4;4691;0;33606;23;82,5;201;6778;4691;2;8;0,1;2;3;0;2;3
24.12.2024;09:20;436;435;870,4;4699;0;33526;19;82,5;194;6762;4699;2;8;0,1;2;3;0;2;3
24.12.2024;09:25;435;435;870,4;4760;0;33521;12;84,0;194;6762;4760;2;8;0,1;2;3;0;2;3
24.12.2024;09:30;435;435;871,3;4740;0;33493;14;84,0;193;6755;4740;2;8;0,2;2;3;0;2;3
24.12.2024;09:35;435;435;869,4;4742;0;33530;14;84,0;198;6762;4742;2;8;0,2;2;3;0;2;3
24.12.2024;09:40;435;435;870,4;4778;0;33537;15;84,0;198;6768;4778;2;8;0,2;2;3;0;2;3
24.12.2024;09:45;435;435;869,4;4756;0;33553;15;84,0;198;6768;4756;2;8;0,2;2;3;0;2;3
24.12.2024;09:50;435;435;870,4;4715;0;33565;13;82,6;188;6770;4715;2;8;0,2;2;3;0;2;3
24.12.2024;09:55;436;435;869,4;4776;0;33556;12;84,0;191;6770;4776;2;8;0,2;2;3;0;2;3
24.12.2024;10:00;435;435;869,4;4754;0;33599;11;84,0;193;6775;4754;2;8;0,2;2;3;0;2;3
24.12.2024;10:05;435;435;869,4;4772;0;33571;13;84,0;193;6770;4772;2;8;0,2;2;3;0;2;3
24.12.2024;10:10;435;435;869,4;4742;0;33569;14;84,0;198;6770;4742;2;8;0,2;2;3;0;2;3
24.12.2024;10:15;456;435;867,6;5325;0;33594;-32;100,1;200;6775;5325;2;8;0,2;2;3;0;2;3
24.12.2024;10:20;459;435;868,5;5297;0;33635;-34;100,1;201;6786;5297;2;8;0,2;2;3;0;2;3
24.12.2024;10:25;457;435;867,6;5313;0;33434;-26;100,1;212;6744;5307;2;8;0,3;2;3;0;2;3
24.12.2024;10:30;454;435;867,6;5325;0;33381;-29;100,1;210;6734;5325;2;8;0,3;2;3;0;2;3
24.12.2024;10:35;451;435;867,6;5299;0;33402;-4;100,1;236;6739;5299;2;8;0,2;2;3;0;2;3
24.12.2024;10:40;449;435;868,5;5291;0;33348;-3;100,1;241;6729;5291;2;8;0,2;2;3;0;2;3
24.12.2024;10:45;446;435;868,5;5305;0;33282;-8;100,1;233;6715;5305;2;8;0,2;2;3;0;2;3
24.12.2024;10:50;442;435;868,5;5299;0;33223;-9;100,1;234;6705;5299;2;8;0,2;2;3;0;2;3
24.12.2024;10:55;437;435;868,5;5305;0;33280;-2;100,1;243;6718;5305;2;8;0,2;2;3;0;2;3
24.12.2024;11:00;434;435;870,4;4849;0;33427;24;86,5;219;6742;4849;2;8;0,2;2;3;0;2;3
24.12.2024;11:05;434;435;870,4;4693;0;33386;-28;82,0;151;6729;4693;2;8;0,2;2;3;0;2;3
24.12.2024;11:10;435;435;870,4;4697;0;33392;-20;82,0;158;6729;4697;2;8;0,2;2;3;0;2;3
24.12.2024;11:15;435;435;870,4;4671;0;33454;-21;82,0;158;6742;4671;2;8;0,2;2;3;0;2;3
24.12.2024;11:20;435;435;869,4;4689;0;33382;-28;82,0;146;6729;4689;2;8;0,2;2;3;0;2;3
24.12.2024;11:25;435;435;870,4;4691;0;33614;-21;82,0;153;6775;4691;2;8;0,2;2;3;0;2;3
24.12.2024;11:30;435;435;870,4;4685;0;33142;-26;82,0;153;6682;4691;2;8;0,2;2;3;0;2;3
24.12.2024;11:35;435;435;869,4;4748;0;33136;-23;83,5;160;6679;4748;2;8;0,2;2;3;0;2;3
24.12.2024;11:40;435;435;870,4;4756;0;33520;-8;83,5;172;6755;4756;2;8;0,2;2;3;0;2;3
24.12.2024;11:45;435;435;870,4;4750;0;33549;-8;83,5;172;6762;4750;2;8;0,2;2;3;0;2;3
24.12.2024;11:50;435;435;870,4;4742;0;33670;-71;83,5;104;6783;4742;2;8;0,3;2;3;0;2;3
24.12.2024;11:55;435;435;869,4;4740;0;33509;-27;83,5;156;6752;4731;2;8;0,3;2;3;0;2;3
24.12.2024;12:00;435;435;869,4;4742;0;33448;-26;83,5;156;6742;4742;2;8;0,3;2;3;0;2;3
24.12.2024;12:05;435;435;869,4;4742;0;33355;-26;83,5;158;6723;4742;2;8;0,3;2;3;0;2;3
24.12.2024;12:10;435;435;869,4;4750;0;33388;-22;83,5;161;6729;4750;2;8;0,3;2;3;0;2;3
24.12.2024;12:15;435;435;869,4;4727;0;33703;-48;83,5;130;6791;4727;2;8;0,3;2;3;0;2;3
24.12.2024;12:20;435;435;869,4;4738;0;33581;-23;83,5;156;6770;4738;2;8;0,3;2;3;0;2;3
24.12.2024;12:25;435;435;870,4;4675;0;33726;-84;82,0;90;6796;4675;2;8;0,3;2;3;0;2;3
24.12.2024;12:30;435;435;869,4;4677;0;33692;-119;82,0;50;6783;4677;2;8;0,3;2;3;0;2;3
24.12.2024;12:35;436;435;869,4;4717;0;33655;-127;83,5;47;6778;4717;2;8;0,3;2;3;0;2;3
24.12.2024;12:40;436;435;869,4;4742;0;33564;-67;83,5;109;6762;4742;2;8;0,3;2;3;0;2;3
24.12.2024;12:45;436;435;869,4;4744;0;33679;-105;83,5;71;6783;4744;2;8;0,3;2;3;0;2;3
24.12.2024;12:50;434;435;869,4;4721;0;33688;-137;83,7;42;6778;4721;2;8;0,3;2;3;0;2;3
24.12.2024;12:55;435;435;869,4;4663;0;33593;-76;82,0;99;6770;4663;2;8;0,3;2;3;0;2;3
24.12.2024;13:00;435;435;870,4;4655;0;33614;-72;82,0;102;6773;4655;2;8;0,3;2;3;0;2;3
24.12.2024;13:05;436;435;869,4;4671;0;33525;-38;82,0;135;6755;4671;2;8;0,3;2;3;0;2;3
24.12.2024;13:10;436;435;869,4;4731;0;33662;-55;83,5;118;6783;4731;2;8;0,3;2;3;0;2;3
24.12.2024;13:15;435;435;869,4;4788;0;33659;-168;85,0;21;6775;4788;2;8;0,3;2;3;0;2;3
24.12.2024;13:20;435;435;869,4;4788;0;33578;-42;85,0;144;6770;4788;2;8;0,3;2;3;0;2;3
24.12.2024;13:25;435;435;869,4;4729;0;33768;-146;83,5;36;6799;4729;2;8;0,3;2;3;0;2;3
24.12.2024;13:30;435;435;869,4;4784;0;33644;-293;85,0;-108;6760;4784;2;8;0,3;2;3;0;2;3
24.12.2024;13:35;435;435;869,4;4792;0;33572;-221;85,0;-33;6752;4792;2;8;0,4;2;3;0;2;3
24.12.2024;13:40;435;435;869,4;4738;0;33548;-127;83,5;56;6755;4738;2;8;0,4;2;3;0;2;3
24.12.2024;13:45;435;435;869,4;4685;0;33567;-45;82,0;130;6762;4685;2;8;0,4;2;3;0;2;3
24.12.2024;13:50;435;435;868,5;4721;0;33558;-46;83,5;132;6762;4721;2;8;0,3;2;3;0;2;3
24.12.2024;13:55;435;435;868,5;4742;0;33504;-35;83,5;144;6755;4742;2;8;0,3;2;3;0;2;3
24.12.2024;14:00;435;435;867,6;4725;0;33532;-25;83,5;153;6760;4725;2;8;0,3;2;3;0;2;3
24.12.2024;14:05;435;435;868,5;4790;0;33582;-22;85,0;167;6773;4790;2;8;0,3;2;3;0;2;3
24.12.2024;14:10;435;435;868,5;4790;0;33504;-28;85,0;160;6752;4790;2;8;0,3;2;3;0;2;3
24.12.2024;14:15;435;435;868,5;4731;0;33509;-23;83,5;155;6752;4731;2;8;0,3;2;3;0;2;3
24.12.2024;14:20;435;435;869,4;4788;0;33594;-25;85,0;161;6770;4788;2;8;0,3;2;3;0;2;3
24.12.2024;14:25;435;435;869,4;4788;0;33406;-24;85,0;161;6734;4788;2;8;0,3;2;3;0;2;3
24.12.2024;14:30;435;435;869,4;4794;0;33572;-16;85,0;168;6770;4794;2;8;0,3;2;3;0;2;3
24.12.2024;14:35;435;435;869,4;4729;0;33615;-13;83,5;165;6775;4729;2;8;0,3;2;3;0;2;3
24.12.2024;14:40;434;435;868,5;4725;0;33349;-20;83,5;165;6721;4725;2;8;0,3;2;3;0;2;3
24.12.2024;14:45;436;435;869,4;4677;0;33352;-14;82,0;167;6723;4673;2;8;0,3;2;3;0;2;3
24.12.2024;14:50;435;435;869,4;4750;0;33434;-15;83,5;167;6739;4750;2;8;0,3;2;3;0;2;3
24.12.2024;14:55;435;435;868,5;4719;0;33312;-20;83,5;165;6715;4719;2;8;0,3;2;3;0;2;3
24.12.2024;15:00;435;435;868,5;4721;0;33647;-14;83,5;165;6778;4721;2;8;0,4;2;3;0;2;3
24.12.2024;15:05;435;435;869,4;4780;0;33557;-63;85,0;125;6760;4780;2;8;0,4;2;3;0;2;3
24.12.2024;15:10;435;435;869,4;4800;0;33560;-57;85,0;125;6760;4800;2;8;0,3;2;3;0;2;3
24.12.2024;15:15;435;435;869,4;4734;0;33566;-96;83,5;82;6760;4734;2;8;0,3;2;3;0;2;3
24.12.2024;15:20;435;435;869,4;4752;0;33569;-42;83,5;137;6762;4752;2;8;0,3;2;3;0;2;3
24.12.2024;15:25;435;435;869,4;4750;0;33596;-74;83,5;109;6765;4750;2;8;0,3;2;3;0;2;3
24.12.2024;15:30;435;435;869,4;4806;0;33554;-19;85,0;161;6762;4806;2;8;0,3;2;3;0;2;3
24.12.2024;15:35;435;435;869,4;4794;0;33588;-22;85,0;163;6773;4794;2;8;0,4;2;3;0;2;3
24.12.2024;15:40;435;435;869,4;4742;0;33602;-13;83,5;168;6775;4742;2;8;0,4;2;3;0;2;3
24.12.2024;15:45;436;435;868,5;4734;0;33634;-16;83,5;167;6781;4734;2;8;0,4;2;3;0;2;3
24.12.2024;15:50;435;435;869,4;4808;0;33644;-20;85,0;172;6778;4808;2;8;0,4;2;3;0;2;3
24.12.2024;15:55;435;435;869,4;4740;0;33511;-8;83,5;177;6760;4740;2;8;0,4;2;3;0;2;3
24.12.2024;16:00;441;435;866,7;5313;0;33500;-21;100,1;219;6755;5333;2;8;0,4;2;3;0;2;3
24.12.2024;16:05;448;435;867,6;5303;0;33560;-16;100,1;226;6773;5303;2;8;0,4;2;3;0;2;3
24.12.2024;16:10;446;435;866,7;5327;0;33669;-88;100,1;149;6788;5327;2;8;0,4;2;3;0;2;3
24.12.2024;16:15;442;435;866,7;5303;0;33660;-93;100,1;141;6783;5303;2;8;0,4;2;3;0;2;3
24.12.2024;16:20;438;435;866,7;5311;0;33757;-233;100,1;7;6794;5311;2;8;0,4;2;3;0;2;3
24.12.2024;16:25;434;435;868,5;5047;0;33743;-208;92,5;5;6786;5047;2;8;0,4;2;3;0;2;3
24.12.2024;16:30;434;435;868,5;4790;0;33693;-183;85,0;0;6778;4790;2;8;0,4;2;3;0;2;3
24.12.2024;16:35;435;435;869,4;4671;0;33759;-172;82,0;-5;6794;4683;2;8;0,4;2;3;0;2;3
24.12.2024;16:40;435;435;868,5;4719;0;33667;-180;83,5;2;6773;4719;2;8;0,4;2;3;0;2;3
24.12.2024;16:45;435;435;869,4;4740;0;33771;-279;83,5;-99;6786;4740;2;8;0,4;2;3;0;2;3
24.12.2024;16:50;435;435;869,4;4719;0;33630;-284;83,5;-95;6760;4719;2;8;0,4;2;3;0;2;3
24.12.2024;16:55;435;435;868,5;4691;0;33764;-203;82,0;-28;6788;4691;2;8;0,4;2;3;0;2;3
24.12.2024;17:00;435;435;870,4;4756;0;33793;-245;83,5;-66;6796;4756;2;8;0,4;2;3;0;2;3
24.12.2024;17:05;435;435;869,4;4723;0;33739;-248;83,5;-68;6783;4723;2;8;0,4;2;3;0;2;3
24.12.2024;17:10;435;435;868,5;4723;0;33718;-246;83,5;-66;6783;4723;2;8;0,4;2;3;0;2;3
24.12.2024;17:15;435;435;869,4;4729;0;33744;-244;83,5;-61;6783;4729;2;8;0,4;2;3;0;2;3
24.12.2024;17:20;436;435;869,4;4742;0;33636;-252;83,5;-66;6762;4742;2;8;0,4;2;3;0;2;3
24.12.2024;17:25;435;435;869,4;4788;0;33611;-228;85,0;-38;6760;4788;2;8;0,4;2;3;0;2;3
24.12.2024;17:30;435;435;870,4;4768;0;33716;-208;83,8;-23;6786;4768;2;8;0,3;2;3;0;2;3
24.12.2024;17:35;435;435;870,4;4719;0;33740;-207;83,5;-19;6788;4719;2;8;0,3;2;3;0;2;3
24.12.2024;17:40;436;435;870,4;4788;0;33710;-209;85,0;-21;6786;4788;2;8;0,3;2;3;0;2;3
24.12.2024;17:45;435;435;870,4;4855;0;33600;-219;86,5;-28;6760;4855;2;8;0,3;2;3;0;2;3
24.12.2024;17:50;435;435;869,4;4778;0;33532;-56;85,0;132;6755;4778;2;8;0,3;2;3;0;2;3
24.12.2024;17:55;435;435;870,4;4731;0;33702;-124;83,5;56;6786;4731;2;8;0,3;2;3;0;2;3
24.12.2024;18:00;436;435;869,4;4784;0;33739;-125;85,0;59;6794;4784;2;8;0,3;2;3;0;2;3
24.12.2024;18:05;435;435;869,4;4794;0;33741;-199;85,0;-17;6788;4794;2;8;0,3;2;3;0;2;3
24.12.2024;18:10;435;435;870,4;4774;0;33766;-165;85,0;24;6794;4774;2;8;0,3;2;3;0;2;3
24.12.2024;18:15;435;435;870,4;4675;0;33731;-291;82,0;-118;6778;4675;2;8;0,3;2;3;0;2;3
24.12.2024;18:20;435;435;871,3;4734;0;33694;-293;83,5;-113;6773;4734;2;8;0,3;2;3;0;2;3
24.12.2024;18:25;436;435;869,4;4790;0;33674;-304;85,0;-118;6770;4790;2;8;0,3;2;3;0;2;3
24.12.2024;18:30;434;435;871,3;4736;0;33682;-300;83,6;-122;6770;4736;2;8;0,3;2;3;0;2;3
24.12.2024;18:35;435;435;870,4;4752;0;33748;-296;83,5;-116;6778;4752;2;8;0,3;2;3;0;2;3
24.12.2024;18:40;435;435;869,4;4740;0;33777;-298;83,5;-118;6786;4740;2;8;0,3;2;3;0;2;3
24.12.2024;18:45;435;435;870,4;4729;0;33781;-297;83,5;-122;6786;4729;2;8;0,3;2;3;0;2;3
24.12.2024;18:50;435;435;870,4;4758;0;33788;-298;83,5;-116;6788;4758;2;8;0,3;2;3;0;2;3
24.12.2024;18:55;435;435;870,4;4744;0;33617;-164;83,5;16;6757;4744;2;8;0,3;2;3;0;2;3
24.12.2024;19:00;435;435;870,4;4727;0;33661;-161;83,5;19;6768;4727;2;8;0,3;2;3;0;2;3
24.12.2024;19:05;435;435;870,4;4734;0;33630;-132;83,5;47;6765;4734;2;8;0,3;2;3;0;2;3
24.12.2024;19:10;435;435;870,4;4800;0;33674;-129;85,0;52;6770;4800;2;8;0,3;2;3;0;2;3
24.12.2024;19:15;436;435;870,4;4736;0;33707;-128;83,5;50;6778;4736;2;8;0,3;2;3;0;2;3
24.12.2024;19:20;436;435;869,4;4776;0;33717;-132;85,0;56;6786;4776;2;8;0,3;2;3;0;2;3
24.12.2024;19:25;435;435;870,4;4788;0;33757;-167;85,0;17;6786;4788;2;8;0,3;2;3;0;2;3
24.12.2024;19:30;435;435;869,4;4772;0;33766;-232;85,0;-45;6783;4772;2;8;0,3;2;3;0;2;3
24.12.2024;19:35;434;435;870,4;4798;0;33775;-230;85,0;-45;6786;4798;2;8;0,3;2;3;0;2;3
24.12.2024;19:40;435;435;870,4;4796;0;33551;-40;85,0;146;6760;4796;2;8;0,3;2;3;0;2;3
24.12.2024;19:45;435;435;870,4;4731;0;33773;-275;83,5;-95;6778;4731;2;8;0,3;2;3;0;2;3
24.12.2024;19:50;435;435;870,4;4738;0;33779;-271;83,5;-94;6783;4738;2;8;0,3;2;3;0;2;3
24.12.2024;19:55;436;435;870,4;4784;0;33824;-306;85,0;-123;6794;4784;2;8;0,3;2;3;0;2;3
24.12.2024;20:00;435;435;869,4;4782;0;33803;-311;85,0;-127;6786;4782;2;8;0,3;2;3;0;2;3
24.12.2024;20:05;435;435;870,4;4782;0;33625;-49;85,0;137;6770;4782;2;8;0,3;2;3;0;2;3
24.12.2024;20:10;435;435;870,4;4782;0;33644;-57;85,0;128;6775;4782;2;8;0,3;2;3;0;2;3
24.12.2024;20:15;435;435;870,4;4806;0;33703;-57;85,0;128;6786;4806;2;8;0,3;2;3;0;2;3
24.12.2024;20:20;435;435;870,4;4808;0;33685;-47;85,0;134;6783;4808;2;8;0,3;2;3;0;2;3
24.12.2024;20:25;435;435;870,4;4723;0;33740;-46;83,5;132;6791;4723;2;8;0,3;2;3;0;2;3
24.12.2024;20:30;436;435;870,4;4750;0;33735;-51;83,5;123;6791;4750;2;8;0,3;2;3;0;2;3
24.12.2024;20:35;436;435;870,4;4796;0;33848;-367;85,0;-181;6794;4782;2;8;0,3;2;3;0;2;3
24.12.2024;20:40;435;435;870,4;4798;0;33879;-435;85,0;-252;6788;4798;2;8;0,3;0;3;0;2;3
24.12.2024;20:45;435;435;870,4;4792;0;33778;-441;85,0;-257;6773;4792;2;8;0,3;2;3;0;2;3
24.12.2024;20:50;435;435;870,4;4748;0;33731;-438;83,6;-259;6760;4748;2;8;0,3;2;3;0;2;3
24.12.2024;20:55;435;435;870,4;4731;0;33786;-438;83,5;-257;6773;4731;2;8;0,3;2;3;0;2;3
24.12.2024;21:00;435;435;869,4;4845;0;33828;-448;86,5;-259;6781;4845;2;8;0,3;0;3;0;2;3
24.12.2024;21:05;435;435;871,3;4734;0;33854;-437;83,5;-253;6783;4734;2;8;0,3;0;3;0;2;3
24.12.2024;21:10;435;435;870,4;4740;0;33865;-472;83,5;-292;6783;4740;2;8;0,2;2;3;0;2;3
24.12.2024;21:15;435;435;870,4;4788;0;33809;-482;85,0;-295;6778;4788;2;8;0,2;2;3;0;2;3
24.12.2024;21:20;435;435;870,4;4790;0;33479;-19;85,0;168;6744;4790;2;8;0,2;2;3;0;2;3
24.12.2024;21:25;435;435;870,4;4734;0;33253;-24;83,5;161;6700;4734;2;8;0,2;2;3;0;2;3
24.12.2024;21:30;435;435;870,4;4802;0;33215;-22;85,0;165;6692;4802;2;8;0,2;2;3;0;2;3
24.12.2024;21:35;435;435;870,4;4794;0;33289;-22;85,0;165;6710;4794;2;8;0,2;0;3;0;2;3
24.12.2024;21:40;435;435;871,3;4721;0;33396;-15;83,5;168;6731;4721;2;8;0,2;0;3;0;2;3
24.12.2024;21:45;435;435;871,3;4782;0;33420;-16;85,0;172;6736;4782;2;8;0,2;2;3;0;2;3
24.12.2024;21:50;435;435;870,4;4788;0;33517;-14;85,0;175;6755;4788;2;8;0,2;0;3;0;2;3
24.12.2024;21:55;435;435;870,4;4748;0;33565;-13;83,5;167;6765;4748;2;8;0,3;2;3;0;2;3
24.12.2024;22:00;435;435;870,4;4788;0;33650;-14;85,0;172;6778;4788;2;8;0,2;2;3;0;2;3
24.12.2024;22:05;435;435;870,4;4792;0;33745;-44;85,0;141;6796;4792;2;8;0,2;2;3;0;2;3
24.12.2024;22:10;435;435;870,4;4736;0;33761;-211;83,5;-30;6791;4740;2;8;0,3;2;3;0;2;3
24.12.2024;22:15;436;435;870,4;4742;0;33377;-24;83,5;160;6723;4742;2;8;0,2;2;3;0;2;3
24.12.2024;22:20;435;435;870,4;4794;0;33395;-18;85,0;167;6731;4794;2;8;0,2;2;3;0;2;3
24.12.2024;22:25;435;435;870,4;4723;0;33391;-20;83,5;165;6729;4723;2;8;0,2;0;3;0;2;3
24.12.2024;22:30;436;435;870,4;4750;0;33544;-16;83,5;161;6757;4750;2;8;0,2;0;3;0;2;3
24.12.2024;22:35;436;435;870,4;4782;0;33560;-20;85,0;165;6762;4782;2;8;0,2;0;3;0;2;3
24.12.2024;22:40;435;435;870,4;4780;0;33587;-156;85,0;35;6757;4780;2;8;0,2;0;3;0;2;3
24.12.2024;22:45;435;435;870,4;4746;0;33605;-114;83,5;61;6762;4746;2;8;0,2;2;3;0;2;3
24.12.2024;22:50;436;435;870,4;4734;0;33565;-59;83,5;122;6765;4734;2;8;0,2;2;3;0;2;3
24.12.2024;22:55;436;435;871,3;4748;0;33618;-58;83,5;122;6768;4734;2;8;0,2;2;3;0;2;3
24.12.2024;23:00;435;435;870,4;4740;0;33591;-61;83,6;116;6768;4740;2;8;0,2;2;3;0;2;3
24.12.2024;23:05;435;435;870,4;4788;0;33628;-61;85,0;128;6778;4788;2;8;0,2;2;3;0;2;3
24.12.2024;23:10;435;435;870,4;4719;0;33707;-56;83,5;125;6788;4719;2;8;0,2;2;3;0;2;3
24.12.2024;23:15;435;435;871,3;4727;0;33676;-56;83,5;123;6788;4727;2;8;0,2;2;3;0;2;3
24.12.2024;23:20;435;435;870,4;4784;0;33677;-64;85,0;118;6783;4784;2;8;0,2;2;3;0;2;3
24.12.2024;23:25;435;435;871,3;4794;0;33650;-61;85,0;123;6775;4794;2;8;0,2;0;3;0;2;3
24.12.2024;23:30;435;435;871,3;4810;0;33678;-58;85,0;123;6783;4810;2;8;0,2;2;3;0;2;3
24.12.2024;23:35;435;435;870,4;4792;0;33676;-55;85,0;132;6783;4792;2;8;0,2;0;3;0;2;3
24.12.2024;23:40;435;435;871,3;4738;0;33680;-52;83,5;127;6783;4738;2;8;0,2;2;3;0;2;3
24.12.2024;23:45;435;435;870,4;4796;0;33705;-63;85,0;120;6786;4796;2;8;0,2;0;3;0;2;3
24.12.2024;23:50;435;435;870,4;4784;0;33699;-56;85,0;127;6786;4784;2;8;0,2;0;3;0;2;3
24.12.2024;23:55;435;435;871,3;4790;0;33729;-57;85,0;125;6791;4790;2;8;0,2;2;3;0;2;3
25.12.2024;00:00;435;435;870,4;4786;0;33696;-54;85,0;130;6786;4786;2;8;0,2;2;3;0;2;3
25.12.2024;00:05;435;435;870,4;4736;0;33737;-224;83,8;-40;6778;4736;2;8;0,2;2;3;0;2;3
25.12.2024;00:10;435;435;871,3;4750;0;33672;-225;83,6;-43;6770;4750;2;8;0,2;0;3;0;2;3
25.12.2024;00:15;436;435;870,4;4794;0;33689;-225;85,0;-40;6775;4794;2;8;0,2;0;3;0;2;3
25.12.2024;00:20;435;435;871,3;4821;0;33695;-226;85,0;-36;6775;4821;2;8;0,1;2;3;0;2;3
25.12.2024;00:25;435;435;870,4;4800;0;33684;-366;85,0;-181;6762;4800;2;8;0,2;0;3;0;2;3
25.12.2024;00:30;435;435;871,3;4729;0;33695;-360;83,6;-182;6765;4736;2;8;0,2;0;3;0;2;3
25.12.2024;00:35;435;435;870,4;4736;0;33782;-530;83,5;-351;6765;4736;2;8;0,2;0;3;0;2;3
25.12.2024;00:40;435;435;870,4;4731;0;33664;-322;83,6;-142;6757;4748;2;8;0,1;0;3;0;2;3
25.12.2024;00:45;435;435;871,3;4729;0;33695;-464;83,5;-286;6755;4729;2;8;0,2;0;3;0;2;3
25.12.2024;00:50;435;435;871,3;4723;0;33709;-322;83,5;-142;6770;4723;2;8;0,2;0;3;0;2;3
25.12.2024;00:55;436;435;871,3;4744;0;33882;-426;83,5;-247;6796;4744;2;8;0,2;2;3;0;2;3
25.12.2024;01:00;436;435;870,4;4723;0;33735;-324;83,5;-144;6773;4723;2;8;0,2;0;3;0;2;3
25.12.2024;01:05;436;435;870,4;4709;0;33871;-536;83,6;-354;6783;4709;2;8;0,2;2;3;0;2;3
25.12.2024;01:10;434;435;871,3;4798;0;33706;-400;85,0;-210;6765;4798;2;8;0,2;0;3;0;2;3
25.12.2024;01:15;435;435;871,3;4721;0;33874;-496;83,6;-316;6788;4721;2;8;0,2;2;3;0;2;3
25.12.2024;01:20;435;435;871,3;4762;0;33841;-463;83,5;-281;6783;4762;2;8;0,2;0;3;0;2;3
25.12.2024;01:25;435;435;871,3;4713;0;33742;-427;83,6;-243;6765;4713;2;8;0,2;0;3;0;2;3
25.12.2024;01:30;435;435;871,3;4659;0;33808;-247;82,0;-73;6794;4659;2;8;0,2;0;3;0;2;3
25.12.2024;01:35;436;435;871,3;4719;0;33813;-287;83,0;-108;6788;4715;2;8;0,1;2;3;0;2;3
25.12.2024;01:40;435;435;871,3;4717;0;33828;-324;83,0;-148;6794;4717;2;8;0,2;0;3;0;2;3
25.12.2024;01:45;436;435;871,3;4715;0;33794;-321;83,0;-144;6783;4715;2;8;0,2;0;3;0;2;3
25.12.2024;01:50;436;435;871,3;4707;0;33726;-354;83,0;-174;6770;4707;2;8;0,2;0;3;0;2;3
25.12.2024;01:55;435;435;870,4;4790;0;33681;-161;84,5;24;6773;4790;2;8;0,1;0;3;0;2;3
25.12.2024;02:00;435;435;871,3;4709;0;33813;-505;83,1;-326;6775;4709;2;8;0,1;0;3;0;2;3
25.12.2024;02:05;435;435;871,3;4713;0;33745;-256;83,1;-80;6783;4713;2;8;0,1;0;3;0;2;3
25.12.2024;02:10;435;435;871,3;4701;0;33666;-136;83,0;42;6773;4701;2;8;0,1;2;3;0;2;3
25.12.2024;02:15;435;435;871,3;4711;0;33701;-235;83,0;-57;6773;4711;2;8;0,1;0;3;0;2;3
25.12.2024;02:20;435;435;870,4;4748;0;33761;-242;84,5;-57;6783;4748;2;8;0,1;0;3;0;2;3
25.12.2024;02:25;435;435;871,3;4703;0;33748;-278;83,1;-102;6778;4703;2;8;0,1;0;3;0;2;3
25.12.2024;02:30;435;435;871,3;4727;0;33687;-300;83,1;-122;6765;4727;2;8;0,1;0;3;0;2;3
25.12.2024;02:35;436;435;870,4;4717;0;33698;-439;83,0;-260;6760;4717;2;8;0,1;2;3;0;2;3
25.12.2024;02:40;434;435;872,2;4752;0;33690;-407;83,7;-220;6762;4752;2;8;0,1;2;3;0;2;3
25.12.2024;02:45;435;435;870,4;4697;0;33710;-369;83,1;-191;6765;4697;2;8;0,1;2;3;0;2;3
25.12.2024;02:50;435;435;871,3;4742;0;33722;-368;83,1;-191;6768;4742;2;8;0,1;0;3;0;2;3
25.12.2024;02:55;435;435;870,4;4721;0;33714;-368;83,1;-193;6765;4721;2;8;0,1;2;3;0;2;3
25.12.2024;03:00;435;435;871,3;4703;0;33701;-369;83,1;-184;6765;4703;2;8;0,1;2;3;0;2;3
25.12.2024;03:05;435;435;870,4;4703;0;33702;-263;83,1;-82;6773;4703;2;8;0,1;2;3;0;2;3
25.12.2024;03:10;435;435;870,4;4642;0;33666;-264;81,6;-89;6765;4642;2;8;0,1;2;3;0;2;3
25.12.2024;03:15;436;435;870,4;4699;0;33718;-330;83,0;-151;6773;4699;2;8;0,1;2;3;0;2;3
25.12.2024;03:20;435;435;870,4;4731;0;33711;-299;83,0;-122;6773;4731;2;8;0,1;2;3;0;2;3
25.12.2024;03:25;435;435;869,4;4772;0;33690;-304;84,5;-120;6765;4772;2;8;0,1;2;3;0;2;3
25.12.2024;03:30;435;435;870,4;4713;0;33704;-297;83,1;-118;6773;4713;2;8;0,1;2;3;0;2;3
